school_latitude,school_longitude,school_zip,total_price_excluding_opt_donation,total_price_including_opt_donation,students_reached,total_donations,num_donors
37.645261,-77.38476,23116,821.7,966.71,85,50,2
34.099316,-118.352051,90046,820.02,964.73,27,0,0
34.524795,-82.503196,29627,352.88,415.15,24,415.16,4
40.679468,-73.831459,11420,166.8,196.24,32,196.24,5
28.026834,-82.446838,33604,2293.65,2698.41,50,2689.06,15
39.18893433,-94.48628998,64119,959.01,1128.25,15,0,0
45.523955,-122.976997,97124,595.18,700.21,25,260,7
29.818586,-95.193138,77049,2034.09,2393.05,44,0,0
41.95042,-91.666357,52404,1452.36,1708.66,25,205,6
41.699688,-88.08651,60440,2011.58,2366.56,25,1158,14
36.108253,-80.007072,27235,459.28,540.33,21,0,0
32.345679,-97.420249,76033,648.32,762.73,275,753.91,16
33.73755,-118.294418,90731,338.84,398.64,30,0,0
33.812607,-118.321373,90501,622.31,732.13,27,0,0
29.581766,-98.385162,78247,1296,1524.71,22,100,3
35.177654,-89.953445,38108,343.35,403.94,45,395.99,6
35.10078269,-82.14492979,29322,229.94,270.52,9,270.52,5
32.706551,-96.841682,75224,174.23,204.98,24,204.98,1
47.796371,-122.288124,98043,748.83,880.98,25,880.98,3
38.286758,-91.729465,65013,363.94,428.16,22,0,0
32.212719,-110.799431,85710,485.91,571.66,25,571.65,4
32.98777771,-111.5384903,85128,421.11,495.42,33,441.78,12
40.702224,-73.942016,11206,844.78,993.86,25,0,0
38.123012,-78.418638,22911,1188.07,1397.73,8,1319.32,13
41.70355225,-83.60655975,43613,775.96,912.89,17,898.78,15
33.646568,-112.075409,85022,383.5,451.18,30,0,0
31.85874,-81.601418,31313,438.35,515.71,50,515.71,9
44.30586,-94.464369,56073,445.66,524.31,23,524.31,3
37.649628,-97.363098,67217,1039.45,1222.88,25,630,26
39.7315712,-104.9528809,80206,733.49,862.93,50,20,2
40.75339,-74.218936,7018,363.17,427.26,72,200,7
28.38177534,-80.76328497,32926,389.11,457.78,110,50,1
38.989563,-76.751236,20715,2159.02,2540.02,26,260,7
42.247902,-89.114667,61102,1068.57,1257.14,120,0,0
37.407418,-121.905128,95035,449.35,528.65,30,515.41,9
32.492275,-81.813756,30458,5004.68,5887.86,20,5617.12,30
34.054788,-84.197236,30097,359.07,422.44,60,0,0
40.349531,-74.441981,8831,284.9,335.18,17,20,1
42.597511,-72.555328,1376,560.82,659.79,30,659.79,1
61.143791,-149.832138,99507,229.91,270.48,390,270.48,2
45.78380303,-111.1814368,59714,1248,1468.24,150,0,0
38.933617,-76.977951,20018,1928.86,2269.25,30,0,0
42.25601971,-71.12870023,2136,314.2,369.65,25,369.65,1
40.730427,-73.260921,11706,392.21,461.42,24,0,0
35.145557,-101.930443,79119,739.42,869.91,80,0,0
36.112086,-96.12602,74063,141.79,166.81,150,166.81,1
40.577106,-74.000239,11224,708.83,833.92,400,833.92,1
41.807915,-87.730069,60632,1247.92,1468.14,66,1468.14,6
36.195408,-115.157303,89106,440.89,518.69,75,0,0
35.439577,-97.503305,73129,520.9,612.82,25,40,2
40.696854,-73.910872,11237,1265.05,1488.29,25,0,0
33.369317,-117.217199,92028,856.74,1007.93,36,100,2
41.929359,-88.064445,60139,428.11,503.66,30,30,1
34.225499,-118.235274,91214,383.63,451.33,170,422.21,5
45.472637,-122.571373,97266,2243.44,2639.34,30,50,1
33.902135,-118.213134,90221,782.5,920.59,35,0,0
43.019627,-87.951988,53215,789.18,928.45,35,0,0
39.717358,-105.029411,80219,425.23,500.27,25,479.09,4
26.80357754,-80.07971317,33426,1298.5,1527.65,175,0,0
40.723701,-73.941948,11222,478.62,563.08,18,50,1
40.624811,-93.935712,50140,225,264.71,18,264.7,3
36.822857,-76.103165,23452,510.58,600.68,40,595.56,11
39.084799,-84.489609,41071,284.68,334.92,35,35,1
40.64518356,-111.8349762,84121,794.84,935.11,20,0,0
42.002577,-92.198006,52249,917.78,1079.74,20,1079.74,3
35.045187,-81.972016,29316,355.64,418.4,180,75,3
45.83233835,-98.50217417,57441,344.37,405.14,8,387.49,9
37.332349,-121.922369,95126,693.86,816.31,140,793.46,9
33.817489,-84.454952,30318,334.5,393.53,14,25,1
38.791348,-90.358665,63042,779.46,917.01,24,200,3
40.719222,-73.983253,10002,313.11,368.36,20,0,0
47.42907,-122.452687,98070,537.5,632.35,530,50,1
42.946431,-78.889773,14207,876.88,1031.62,20,380,6
34.268438,-119.242024,93003,1980.7,2330.24,100,56.4,2
37.27103,-82.939972,41834,482.72,567.91,25,0,0
28.63701,-80.847614,32796,183.83,216.27,18,216.27,3
45.518974,-122.689667,97205,598.74,704.4,150,697.74,10
37.478372,-122.136986,94303,173.82,204.49,31,204.49,1
40.853092,-73.866272,10462,516.58,607.74,31,200,6
42.25601971,-71.12870023,2136,501.01,589.42,20,589.43,4
40.828512,-73.856737,10472,421.52,495.91,35,491.49,5
41.959689,-87.649602,60613,268.12,315.44,18,315.44,1
38.980185,-78.37274,22657,1009.39,1187.52,18,0,0
33.582064,-112.084275,85029,1405.12,1653.08,100,325,5
33.308674,-87.606802,35475,258.62,304.26,100,286.61,7
29.990703,-91.833384,70560,521.83,613.92,25,578.62,3
33.804066,-118.307233,90710,767.37,902.79,150,75,1
42.988518,-85.685503,49504,1105.04,1300.05,28,25,1
33.53739,-90.192289,38930,814.77,958.55,14,949.73,15
38.86323854,-90.70997,63366,347.43,408.74,29,0,0
42.015097,-87.697109,60645,395.44,465.22,40,35,1
33.31274504,-111.6953676,85295,239.28,281.51,32,239.28,1
40.86381376,-75.4550229,18058,172.07,202.44,350,124,2
42.755487,-71.447022,3060,505.42,594.61,25,594.61,7
41.655695,-70.292517,2601,243.57,286.55,20,316.55,9
34.79165268,-92.29158783,72118,247.72,291.44,71,50,3
42.939177,-83.731788,48507,596.35,701.59,60,3.2,1
41.914464,-87.723827,60647,324.36,381.6,100,381.6,1
32.732513,-96.886459,75211,295.89,348.11,450,348.11,4
38.656754,-90.259178,63113,422.48,497.04,20,0,0
40.628521,-74.107315,10310,577.49,679.4,72,283.2,9
35.41699654,-94.51570011,74954,160.46,188.78,20,25,1
35.89891815,-77.84234619,27803,467.2,549.65,25,482.95,2
36.826507,-119.769056,93710,518.77,610.32,140,597,4
43.05258013,-87.91328631,53212,523.4,615.76,175,584.88,7
41.047852,-73.511208,6902,383.38,451.04,20,3.2,1
26.10803,-81.764656,34112,152,178.82,18,178.82,2
35.200968,-89.802655,38133,172,202.35,45,0,0
38.734757,-104.720318,80911,378.16,444.89,32,443.13,9
41.643051,-91.515228,52240,213.12,250.73,24,250.73,2
33.611882,-84.474036,30349,676.34,795.69,7,50,1
36.97695541,-91.74860382,65548,310.08,364.8,24,364.8,5
41.852699,-87.628249,60616,424.31,499.19,28,499.19,9
36.02543,-78.90802,27704,843.63,992.51,120,992.5,18
33.872206,-117.856799,92870,376.45,442.88,32,425.24,4
40.79578,-73.944404,10029,570.87,671.61,14,0,0
44.280826,-88.427184,54914,415.24,488.52,25,488.52,1
30.02963829,-89.97080231,70127,181.84,213.93,140,213.93,4
46.278048,-87.436554,49841,603.14,709.58,15,709.57,8
39.9787,-85.796388,46064,845.54,994.75,27,979.75,6
29.04348224,-95.69965325,77480,205.68,241.98,44,60,2
44.9508,-90.576702,54460,133.52,157.08,225,157.08,2
59.43933868,-136.280777,99827,1248,1468.24,23,1448.29,27
32.87801032,-111.9637189,85172,523.02,615.32,560,582.01,5
60.13174452,-149.4374239,99664,1845.7,2171.41,28,0,0
32.49271251,-85.00481017,36867,189.46,222.89,18,196.96,3
36.74307777,-119.7217824,93727,909.54,1070.05,180,1070.05,12
32.934165,-80.029627,29410,1455.96,1712.89,27,10,1
32.26136,-90.258034,39212,491.58,578.33,27,30,1
36.074707,-86.707573,37211,299.24,352.05,20,0,0
42.500067,-82.9233,48066,307.9,362.24,50,50,1
36.710022,-86.58907,42134,531.57,625.38,23,625.38,7
37.990826,-121.689738,94561,408.36,480.42,20,50,1
48.291332,-114.175082,59912,342.21,402.6,132,402.6,5
41.884149,-83.4306,48161,312.67,367.85,28,338.17,9
40.6075325,-74.17124939,10311,259.86,305.72,34,0,0
30.63929939,-90.39949036,70446,2519.11,2963.66,30,0,0
42.815864,-84.44819,48808,464.66,546.66,30,100,2
25.77222985,-80.28189324,33126,1846.85,2172.76,25,0,0
44.888312,-93.312637,55423,831.21,977.89,20,930.96,1
38.579762,-90.232353,63118,847.2,996.71,25,926.12,6
33.184114,-111.607716,85142,1007.53,1185.33,30,0,0
38.93852346,-76.99051447,20017,1287.47,1514.67,110,25,1
37.775224,-122.476688,94121,3180.61,3741.89,28,3671.31,18
33.17982614,-96.90916232,75068,1007.37,1185.14,24,200,2
40.75339,-74.218936,7018,503.4,592.24,72,546.15,8
41.298524,-81.23326,44255,1653.59,1945.4,400,50,1
36.17098236,-79.58560944,27249,682.53,802.98,90,0,0
41.99017256,-87.78291419,60634,289.94,341.11,32,341.11,8
34.46906,-82.679843,29626,222.16,261.36,60,0,0
32.885981,-97.303683,76137,1831.37,2154.55,75,0,0
48.861053,-122.625946,98248,501.75,590.29,29,50,1
34.489179,-93.07519,71913,438.3,515.65,28,0,0
40.48647308,-74.45120239,8901,334.35,393.35,15,334.35,1
25.660807,-80.331726,33156,396,465.88,20,448.4,10
33.696016,-117.751184,92620,381.08,448.33,30,448.33,8
35.255314,-80.897646,28208,245.01,288.25,150,0,0
29.894255,-90.052881,70053,1780.42,2094.61,500,940,17
38.67914,-87.527192,47591,486.45,572.29,30,572.29,6
33.77994,-118.155869,90804,408.28,480.33,800,480.32,5
37.694475,-122.455149,94014,156.08,183.62,50,33.2,4
34.436964,-118.552755,91354,428.25,503.82,11,285,3
42.71589279,-71.14328003,1841,475.53,559.45,20,0,0
39.413739,-77.426127,21701,575.35,676.88,125,676.88,7
41.75650834,-103.3188236,69334,191.24,224.99,15,208.11,2
36.024319,-80.376801,27012,934.79,1099.75,25,160,5
36.817726,-76.33883,23701,510.74,600.87,30,0,0
26.083285,-81.719533,34113,693.53,815.92,22,100,2
37.203786,-121.725914,95037,306.57,360.67,120,360.67,3
35.959445,-83.255887,37821,514.76,605.6,70,0,0
29.40869,-98.548169,78237,337.25,396.76,25,50,1
33.545094,-112.217299,85303,172.97,203.49,35,203.49,7
40.500053,-74.453583,8901,761.79,896.22,27,0,0
30.294847,-95.45743,77301,859.52,1011.2,20,0,0
32.585418,-85.46775,36830,261.38,307.51,15,208,21
41.813927,-88.312673,60542,958.85,1128.06,29,3.2,1
33.684736,-84.435673,30344,473.84,557.46,20,545.65,4
41.596913,-71.978522,6351,1448.92,1704.61,15,1702.84,12
38.799451,-90.535201,63301,236.59,278.34,50,277.11,5
38.903935,-76.894819,20785,431.13,507.21,60,100,1
46.597067,-112.014226,59601,263.48,309.98,25,309.98,6
39.733875,-121.871315,95926,237.99,279.99,25,270.64,7
35.44071034,-97.35317074,73130,583.06,685.95,130,685.95,6
29.8514595,-95.26237488,77078,615.53,724.15,25,724.15,15
38.704529,-78.666867,22847,435.45,512.29,25,512.29,2
40.603077,-74.0015,11214,221.32,260.38,250,239.64,3
39.724911,-104.994003,80204,493.96,581.13,250,579.01,9
41.474967,-81.77717,44107,640.24,753.22,26,753.22,9
40.738867,-73.254822,11706,784.79,923.28,50,5,1
42.83193,-86.157701,49424,425.01,500.01,400,500.01,6
42.429634,-82.92128,48225,383.73,451.45,23,26,2
36.313707,-93.014725,72601,449.11,528.36,30,20,2
36.076118,-79.382071,27253,236.19,277.87,45,25,1
42.431586,-71.050464,2148,1552.4,1826.35,125,270,4
38.357367,-81.685193,25303,707.39,832.22,27,80,2
31.20380715,-83.76090556,31771,535.56,630.07,98,40,1
36.340264,-95.830383,74021,328.96,387.01,25,378.19,6
32.721214,-97.409012,76107,407.39,479.28,45,0,0
27.716666,-82.319116,33598,361.64,425.46,20,425.11,6
38.341095,-92.579713,65026,1554.38,1828.68,180,0,0
42.92739105,-85.65126801,49507,795.24,935.58,60,934.69,16
39.965792,-82.69472,43062,1433.9,1686.94,110,210,5
29.640228,-95.175695,77504,388.17,456.67,130,456.67,7
33.116431,-87.47844,35456,811.55,954.76,24,640,12
40.710754,-73.996806,10038,624.4,734.59,25,720.48,5
33.093433,-89.845052,39063,429.85,505.71,28,503.42,7
39.287091,-76.642466,21223,943.06,1109.48,30,1098.9,13
25.719373,-80.344066,33165,550.39,647.52,60,647.52,12
41.781699,-88.020302,60516,445.41,524.01,46,6.4,1
39.934621,-75.163445,19147,250.83,295.09,28,295.09,4
37.86332913,-122.5009697,94965,140.7,165.53,24,165.53,3
36.916537,-88.520451,42082,489.33,575.68,55,50,2
41.892761,-72.169983,6278,142.08,167.15,15,2,2
36.964896,-86.440311,42104,1274.2,1499.06,100,1490.37,25
28.355344,-81.347334,32824,326.16,383.72,22,35.2,6
39.327288,-76.595041,21218,4377.5,5150,50,5150,2
41.581387,-87.232925,46405,379.35,446.29,30,25,1
31.350491,-89.202674,39465,143.91,169.31,27,5,1
30.391356,-96.08374,77868,400.34,470.99,38,298,5
34.59793814,-92.49041632,72022,466.29,548.58,20,548.22,14
38.935089,-76.990097,20017,318.86,375.13,50,375.13,1
33.826473,-117.929634,92802,299.23,352.04,28,352.04,5
40.729906,-74.055044,7306,510.23,600.27,75,0,0
35.371518,-82.440207,28792,203.45,239.35,20,237.59,8
36.339066,-88.843716,38237,898.08,1056.56,35,310,4
41.192864,-73.174296,6608,296.24,348.52,25,348.52,5
40.685875,-84.053825,45806,243.08,285.98,20,10,1
34.777281,-91.909262,72086,455.67,536.08,22,535,10
27.988166,-82.455407,33603,679.44,799.34,250,777.28,7
44.98838043,-93.03768921,55106,658.13,774.27,25,774.27,5
41.745142,-87.717264,60652,505.02,594.14,29,594.14,1
37.57647705,-122.3264313,94401,410.04,482.4,60,443.79,6
33.62392162,-112.3852098,85379,520.65,612.53,130,50,1
43.19564969,-70.99791763,3825,191.59,225.4,18,225.4,3
40.884842,-73.844139,10466,209.35,246.29,20,25,1
37.335892,-78.978355,24538,272.38,320.45,23,313.74,8
33.948642,-118.218349,90280,1265.27,1488.55,24,0,0
30.194672,-92.075317,70506,141.04,165.93,22,165.93,1
41.36558151,-96.15840912,68007,206.15,242.53,80,226.21,3
28.815189,-81.549925,32776,424.28,499.15,20,498.27,7
40.018591,-75.157551,19140,133.3,156.82,25,155.95,3
33.36999512,-112.0353241,85042,290.73,342.04,28,30,1
32.64832306,-83.4445343,30044,164.36,193.36,24,0,0
40.456203,-80.026844,15233,1412.75,1662.06,5,1661.35,6
35.484891,-86.806746,37091,486.65,572.53,20,536.15,3
34.188627,-118.396685,91606,536.29,630.93,80,10,1
42.591035,-87.840648,53140,322.19,379.05,5,379.05,1
40.075181,-85.614429,46017,337.32,396.85,24,0,0
30.50355339,-97.75170135,78717,353.99,416.46,22,416.45,7
41.90340042,-87.71776602,60651,280.04,329.46,32,325.51,6
43.057533,-89.312073,53716,202.96,238.78,75,238.78,3
38.758549,-77.089821,22306,487.27,573.26,18,573.26,3
40.808205,-73.925697,10454,335.11,394.25,60,394.25,1
34.053305,-117.292778,92324,391.94,461.11,24,461.1,2
35.942106,-78.838518,27703,292.19,343.75,100,343.75,1
39.48143005,-80.13011932,26554,184.61,217.19,60,210.86,2
40.000761,-85.327847,47362,400.97,471.73,75,467.32,9
42.09293,-72.535077,1118,281.95,331.71,30,322.88,3
30.4509182,-91.12773895,70806,931.65,1096.06,50,175,3
41.934524,-96.472903,68038,459.97,541.14,15,45,2
40.165609,-85.423883,47302,422.66,497.25,130,50,1
33.95970154,-118.4289398,90045,331.7,390.24,132,388.47,8
37.602971,-77.427548,23227,153.32,180.38,90,180.38,5
36.779057,-76.334076,23323,304.04,357.69,21,25,1
33.952784,-117.567181,92880,176.98,208.21,160,0,0
41.59433752,-93.63779761,50314,482.1,567.18,400,532.5,9
36.9446,-76.60035,23430,406,477.65,100,477.65,5
39.123451,-121.584724,95961,829.25,975.59,25,90,2
32.618745,-83.769413,31008,214.39,252.22,250,0,0
35.85346222,-78.64252472,27609,455.13,535.45,25,535.45,7
33.87839,-118.085819,90701,560.01,658.84,22,10,1
35.852941,-83.541135,37862,227.94,268.16,20,268.16,5
40.396186,-88.867256,61736,354.78,417.39,50,30,1
29.166521,-95.439354,77515,381.27,448.55,25,432.67,8
43.174549,-77.583145,14621,257.67,303.14,25,50,1
35.302701,-80.773646,28262,345.83,406.86,25,406.86,2
38.89276886,-76.94049072,20019,407.19,479.05,35,461.4,6
35.724617,-89.555262,38063,264.15,310.76,34,70,3
43.30071849,-100.6607598,57555,334.58,393.62,170,0,0
33.149685,-80.049332,29461,666.76,784.42,18,70,3
42.627551,-79.088653,14006,385.53,453.56,20,15,1
35.902274,-78.804311,27617,226.42,266.38,150,0,0
28.490879,-82.461474,34604,191.45,225.24,34,26,1
38.44389,-91.007968,63084,395.34,465.11,25,456.28,9
33.72842352,-112.4371466,85387,252.67,297.26,60,292.14,4
42.769333,-86.118538,49423,1946.05,2289.47,30,1087.4,11
32.040197,-81.009564,31410,363.7,427.88,22,408.29,8
38.93469082,-104.5255814,80831,408.33,480.39,25,460.09,11
33.018352,-96.548699,75098,469.29,552.11,22,0,0
40.72979048,-73.98299307,10009,4491.81,5284.48,120,509,8
38.29547,-85.972381,47122,200.57,235.96,25,5,1
37.162106,-93.255882,65804,521.73,613.8,25,0,0
40.736847,-115.622388,89815,824.49,969.99,25,969.99,12
40.79057957,-82.56250706,44906,334.42,393.44,16,393.26,8
28.036039,-82.566547,33615,434.98,511.74,40,511.74,1
43.03591156,-87.93296051,53233,698.88,822.21,31,822.21,1
32.669926,-97.160639,76017,216.7,254.94,85,0,0
41.83918095,-88.14134411,60189,523.24,615.58,28,615.58,3
35.22517607,-82.72403866,28712,790.92,930.49,20,0,0
47.079125,-96.260713,56585,255.17,300.2,20,0,0
31.98849106,-102.1165771,79703,1146.28,1348.56,22,775,12
38.255934,-85.78972,40212,472.46,555.84,24,547.01,6
42.42652372,-86.25772096,49090,1074.34,1263.93,28,1228.99,16
28.47269543,-81.38724647,32809,1666.43,1960.51,250,0,0
40.57651461,-73.84900251,11694,306.76,360.89,75,0,0
40.394746,-80.02493,15226,284.1,334.24,64,325.41,5
30.384816,-97.702648,78758,390.05,458.88,369,450.06,7
41.906502,-87.754437,60651,335.61,394.84,30,386.01,4
34.99593246,-81.62117722,29340,407.65,479.59,130,479.59,3
42.929348,-73.815133,12019,147.73,173.8,25,173.8,2
36.062753,-115.291017,89148,442.32,520.38,21,0,0
33.24098,-81.355613,29812,742.05,873,24,0,0
42.978567,-85.560734,49525,277.5,326.47,9,65,3
29.896303,-95.641284,77095,561.01,660.01,170,660.01,9
33.22231293,-111.685857,85142,488.02,574.14,160,488.02,1
40.486852,-88.99704,61701,495.23,582.62,30,563.21,10
33.358143,-111.91813,85283,840.67,989.02,48,70,4
33.38331455,-89.21181916,39735,510.93,601.09,18,0,0
32.245701,-110.900101,85712,1097.8,1291.53,27,0,0
39.629814,-84.372093,45325,687.63,808.98,300,782.94,3
32.947311,-96.77758,75254,430.09,505.99,22,0,0
38.94316101,-77.02970123,20011,795.13,935.45,175,926.62,10
38.585356,-75.278079,19966,139.55,164.18,10,70,3
35.801793,-78.886017,27519,169.11,198.95,25,198.95,4
47.703526,-122.099432,98052,1270.38,1494.56,25,50,2
29.03337539,-95.3900258,77531,788.94,928.16,100,928.16,5
30.095705,-91.997276,70592,143.51,168.84,22,168.84,1
35.372289,-86.221188,37388,1674.24,1969.69,150,225,3
32.807251,-96.749886,75214,1261.99,1484.69,132,0,0
39.830387,-86.028877,46226,332.98,391.74,300,391.74,1
29.363476,-98.399834,78222,761.41,895.78,45,886.07,16
37.903002,-97.781251,67543,497.24,584.99,400,584.99,5
31.049155,-85.88523,36340,334.81,393.89,20,393.89,2
31.887991,-102.358663,79762,1637.4,1926.35,120,0,0
39.319775,-84.640182,45013,334.99,394.11,30,352.24,7
39.2416,-84.551552,45231,236.59,278.34,400,278.35,3
34.02708435,-118.219574,90023,219.25,257.94,30,243.82,2
36.06361784,-90.55481359,72450,591.42,695.79,75,0,0
30.205675,-85.645368,32405,182.1,214.24,35,201.92,4
30.318579,-95.457945,77301,248.36,292.19,78,85,4
29.809855,-95.493866,77055,446.13,524.86,20,0,0
28.02497,-81.702196,33881,638.98,751.74,600,250,1
40.721353,-73.274813,11706,338.28,397.98,750,75,2
30.462027,-86.390969,32578,238.73,280.86,30,280.86,3
32.23145779,-80.91066679,29910,547.79,644.46,40,0,0
35.303091,-81.274784,28016,472.34,555.69,25,554.84,7
36.102058,-86.723038,37211,516.18,607.27,20,313.2,6
33.50442,-112.021764,85016,2183.99,2569.4,65,1550,26
39.28831863,-76.67241669,21229,814.91,958.72,80,958.72,18
44.108318,-70.158424,4240,360.15,423.71,25,0,0
39.907247,-82.877418,43232,298.46,351.13,90,351.14,5
21.343875,-157.914782,96818,1245.85,1465.71,23,100,3
30.33824205,-91.85364754,70521,961.79,1131.52,25,0,0
47.726713,-122.336529,98133,979.8,1152.71,999,651,5
41.256536,-75.886418,18704,416.32,489.79,30,0,0
38.924175,-76.995567,20017,1218.65,1433.71,78,1433.71,1
39.514171,-87.385009,47805,484.61,570.13,24,5,1
34.068534,-84.210567,30005,488.23,574.39,7,555.33,15
32.907746,-80.122484,29420,417.45,491.12,22,50,2
33.793264,-83.963997,30052,1655.89,1948.11,27,150,6
33.745892,-84.135857,30058,214.24,252.05,20,60,2
42.368553,-82.972847,48214,190.85,224.53,30,0,0
37.9236145,-122.3438187,94804,513.88,604.56,100,601.04,5
37.25510025,-119.6175232,94080,1126.5,1325.29,75,0,0
32.461692,-99.778872,79603,849.9,999.88,22,160,5
40.816223,-73.922745,10451,425.83,500.98,100,0,0
30.457166,-97.616787,78660,376.68,443.15,140,0,0
39.004284,-77.009819,20901,512.7,603.18,20,19,15
34.036983,-117.751795,91766,4090,4811.76,40,4525.88,3
34.140153,-80.886977,29229,473.78,557.39,16,557.39,11
38.486618,-90.505661,63049,1552.47,1826.44,29,1826.44,11
41.742373,-88.281214,60505,477.58,561.86,26,561.86,12
36.29864037,-95.61030015,74070,740.2,870.82,175,100,2
44.30586,-94.464369,56073,324.82,382.14,300,382.14,4
28.57924953,-81.74158774,34715,414.68,487.86,18,40,2
37.843452,-97.380215,67147,175.46,206.42,24,206.42,3
37.684967,-121.742363,94550,256.46,301.72,26,0,0
39.009201,-76.985138,20903,1477.78,1738.56,20,100,1
47.880872,-122.206608,98208,445.71,524.36,25,0,0
36.150785,-82.387979,37650,2650.73,3118.51,235,702,6
35.822421,-90.687664,72401,301.98,355.27,25,0,0
40.739076,-111.92964,84104,233.72,274.96,25,0,0
33.399461,-111.880965,85202,176.49,207.64,28,0,0
45.541901,-122.580666,97220,526.7,619.65,140,618.76,8
33.670864,-116.225033,92236,318.18,374.33,180,374.33,5
47.902229,-122.300224,98275,454.63,534.86,45,527.8,12
37.049704,-112.52908,84741,287.35,338.06,24,0,0
43.127834,-83.700633,48458,244.58,287.74,30,92.5,3
35.989339,-78.988647,27705,335.2,394.35,25,389.94,8
34.177837,-79.744788,29506,694.28,816.8,20,812.39,12
41.994386,-71.503528,2895,237.62,279.55,25,279.55,5
38.98396301,-94.57605743,64131,638.98,751.74,200,737.98,9
34.36315432,-86.14221431,35951,618.83,728.04,30,728.04,4
33.02403,-117.049916,92064,294.7,346.71,35,346.71,5
35.74640974,-90.56630032,72411,267.08,314.21,150,314.21,2
41.9484736,-87.70302124,60618,375.08,441.27,30,29.23,1
40.410217,-104.785328,80634,195.3,229.76,50,0,0
